SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),7649 S May St,Chicago,IL,60620,219000,6,2.0,CHI - Auburn Gresham,,,1915,4,,,Active,,,http://www.redfin.com/IL/Chicago/7649-S-May-St-60620/home/13913992,MRED,11237888,N,Y,41.7545286,-87.6523905
MLS Listing,,Single Family Residential,711 W 88th St,Chicago,IL,60620,160000,5,1.0,CHI - Auburn Gresham,1500,2265,1890,4,107,,Active,,,http://www.redfin.com/IL/Chicago/711-W-88th-St-60620/home/13108297,MRED,11237832,N,Y,41.7342054,-87.6416274
MLS Listing,,Single Family Residential,4332 W 82nd Pl,Chicago,IL,60652,319999,5,2.5,Crestline,2400,5854,1956,4,133,,Active,October-10-2021 12:00 PM,October-10-2021 03:00 PM,http://www.redfin.com/IL/Chicago/4332-W-82nd-Pl-60652/home/13968917,MRED,11237758,N,Y,41.7429649,-87.7309019
MLS Listing,,Multi-Family (2-4 Unit),8527 S Buffalo Ave,Chicago,IL,60617,109900,8,4.0,CHI - South Chicago,,3049,1890,4,,,Active,,,http://www.redfin.com/IL/Chicago/8527-S-Buffalo-Ave-60617/home/13211793,MRED,11237746,N,Y,41.740298,-87.5438928
MLS Listing,,Single Family Residential,7808 S Vernon Ave,Chicago,IL,60619,200000,4,1.0,CHI - Greater Grand Crossing,1100,,1918,4,182,,Active,,,http://www.redfin.com/IL/Chicago/7808-S-Vernon-Ave-60619/home/13918047,MRED,11237736,N,Y,41.7526124,-87.6139518
MLS Listing,,Single Family Residential,6804 S Maplewood Ave,Chicago,IL,60629,315000,5,3.0,CHI - Chicago Lawn,2100,3149,1963,4,150,,Active,,,http://www.redfin.com/IL/Chicago/6804-S-Maplewood-Ave-60629/home/13987118,MRED,11237709,N,Y,41.7698051,-87.6873311
MLS Listing,,Single Family Residential,7401 S Langley Ave,Chicago,IL,60619,150000,4,1.5,CHI - Greater Grand Crossing,1353,3136,1890,4,111,,Active,,,http://www.redfin.com/IL/Chicago/7401-S-Langley-Ave-60619/home/12582830,MRED,11237678,N,Y,41.7602526,-87.6076258
MLS Listing,,Multi-Family (2-4 Unit),8114 S Sangamon St S,Chicago,IL,60620,177900,6,3.0,CHI - Auburn Gresham,,4356,1921,4,,,Active,,,http://www.redfin.com/IL/Chicago/8114-S-Sangamon-St-60620/home/13906634,MRED,11184370,N,Y,41.7464319,-87.6479198
MLS Listing,,Single Family Residential,5041 S Kilpatrick Ave,Chicago,IL,60632,325000,5,3.0,CHI - Garfield Ridge,1955,3781,1956,4,166,,Active,,,http://www.redfin.com/IL/Chicago/5041-S-Kilpatrick-Ave-60632/home/14022755,MRED,11233011,N,Y,41.800988,-87.7402608
MLS Listing,,Single Family Residential,6514 S Keating Ave,Chicago,IL,60629,345000,5,3.0,CHI - Clearing,2070,3750,1931,4,167,,Active,,,http://www.redfin.com/IL/Chicago/6514-S-Keating-Ave-60629/home/13995023,MRED,11237544,N,Y,41.7743706,-87.7412495
MLS Listing,,Single Family Residential,4750 S Maplewood Ave,Chicago,IL,60632,594900,4,3.5,CHI - Brighton Park,2700,,2021,4,220,,Active,,,http://www.redfin.com/IL/Chicago/4750-S-Maplewood-Ave-60632/home/147722953,MRED,11237513,N,Y,41.806772,-87.688404
MLS Listing,,Condo/Co-op,7321 S South Shore Dr Unit 9A,Chicago,IL,60649,249999,4,3.0,CHI - South Shore,2200,,1928,4,114,1071,Active,,,http://www.redfin.com/IL/Chicago/7321-S-South-Shore-Dr-60649/unit-9A/home/40422090,MRED,11227577,N,Y,41.7636521,-87.5594386
MLS Listing,,Multi-Family (2-4 Unit),7342 S Sangamon St,Chicago,IL,60621,165000,6,2.0,CHI - Englewood,,3049,1895,4,,,Active,,,http://www.redfin.com/IL/Chicago/7342-S-Sangamon-St-60621/home/13913787,MRED,11237503,N,Y,41.7601945,-87.6482282
MLS Listing,,Condo/Co-op,5013 S King Dr Unit 4E,Chicago,IL,60615,269900,3,2.0,CHI - Grand Boulevard,1976,,1916,4,137,227,Active,,,http://www.redfin.com/IL/Chicago/5013-S-King-Dr-60615/unit-4E/home/18941146,MRED,11237436,N,Y,41.803565,-87.6158559
MLS Listing,,Single Family Residential,8412 S Peoria St,Chicago,IL,60620,79900,3,2.0,CHI - Auburn Gresham,1006,3968,1905,4,79,,Active,,,http://www.redfin.com/IL/Chicago/8412-S-Peoria-St-60620/home/13228750,MRED,11237404,N,Y,41.7410392,-87.6464938
MLS Listing,,Single Family Residential,8529 S Aberdeen St,Chicago,IL,60620,85000,2,1.0,CHI - Auburn Gresham,903,3123,1918,4,94,,Active,,,http://www.redfin.com/IL/Chicago/8529-S-Aberdeen-St-60620/home/13227931,MRED,11237348,N,Y,41.7387257,-87.6507429
MLS Listing,,Single Family Residential,9214 S Eggleston Ave,Chicago,IL,60620,250000,3,2.0,CHI - Washington Heights,1589,3123,1968,4,157,,Active,October-9-2021 11:00 AM,October-9-2021 01:00 PM,http://www.redfin.com/IL/Chicago/9214-S-Eggleston-Ave-60620/home/13106750,MRED,11237244,N,Y,41.7265796,-87.6351607
MLS Listing,,Single Family Residential,6930 S Indiana Ave,Chicago,IL,60637,150000,4,2.0,CHI - Greater Grand Crossing,,4800,1918,4,,,Active,,,http://www.redfin.com/IL/Chicago/6930-S-Indiana-Ave-60637/home/13930136,MRED,11237217,N,Y,41.7682887,-87.6204698
MLS Listing,,Single Family Residential,1207 W 97th Pl,Chicago,IL,60643,414900,6,4.0,CHI - Washington Heights,3910,6229,1921,4,106,,Active,October-9-2021 11:00 AM,October-9-2021 01:00 PM,http://www.redfin.com/IL/Chicago/1207-W-97th-Pl-60643/home/13096610,MRED,11237173,N,Y,41.7167797,-87.6532921
MLS Listing,,Multi-Family (2-4 Unit),8303 S Brandon Ave,Chicago,IL,60617,55000,4,4.0,CHI - South Chicago,,2613,1888,4,,,Active,,,http://www.redfin.com/IL/Chicago/8303-S-Brandon-Ave-60617/home/13212542,MRED,11237088,N,Y,41.744539,-87.546394
MLS Listing,,Multi-Family (2-4 Unit),5132 S Wolcott Ave,Chicago,IL,60609,68000,4,2.0,CHI - New City,,8712,1902,4,,,Active,,,http://www.redfin.com/IL/Chicago/5132-S-Wolcott-Ave-60609/unit-1/home/13955477,MRED,11237032,N,Y,41.8002621,-87.6723103
MLS Listing,,Condo/Co-op,5460 S Woodlawn Ave Unit 1E,Chicago,IL,60637,245000,3,1.0,CHI - Hyde Park,,,1906,4,,701,Active,,,http://www.redfin.com/IL/Chicago/5460-S-Woodlawn-Ave-60615/unit-1E/home/21625681,MRED,11237015,N,Y,41.7962167,-87.5969365
MLS Listing,,Condo/Co-op,5205 S Drexel Ave Unit N1B,Chicago,IL,60615,235000,3,2.0,CHI - Hyde Park,1489,,,4,158,486,Active,,,http://www.redfin.com/IL/Chicago/5205-S-Drexel-Ave-60615/unit-N1B/home/12591160,MRED,11236994,N,Y,41.80054,-87.603583
MLS Listing,,Single Family Residential,9533 S Constance Ave,Chicago,IL,60617,185000,3,1.0,CHI - South Deering,1134,5140,1956,4,163,,Active,,,http://www.redfin.com/IL/Chicago/9533-S-Constance-Ave-60617/home/13085333,MRED,11236995,N,Y,41.7213637,-87.5786848
MLS Listing,,Vacant Land,6521 S Evans Ave,Chicago,IL,60637,36000,,,CHI - Woodlawn,,2613,,4,,,Active,,,http://www.redfin.com/IL/Chicago/6521-S-Evans-Ave-60637/home/147834684,MRED,11236954,N,Y,41.7761232,-87.6067451
MLS Listing,,Condo/Co-op,5201 S Cornell Ave Unit 27F,Chicago,IL,60615,168900,2,2.0,CHI - Hyde Park,1000,,,4,169,1187,Active,,,http://www.redfin.com/IL/Chicago/5201-S-Cornell-Ave-60615/unit-27F/home/13947313,MRED,11236957,N,Y,41.8009745,-87.5854956
MLS Listing,,Multi-Family (2-4 Unit),838 W 51st Pl W,Chicago,IL,60609,120000,6,2.0,CHI - New City,,,1880,4,,,Active,,,http://www.redfin.com/IL/Chicago/838-W-51st-Pl-60609/home/13953517,MRED,11236934,N,Y,41.8008335,-87.6469177
MLS Listing,,Single Family Residential,10126 S Clifton Park Ave,Evergreen Park,IL,60805,229900,3,2.0,Evergreen Park,1500,6490,1950,4,153,,Active,,,http://www.redfin.com/IL/Evergreen-Park/10126-S-Clifton-Park-Ave-60805/home/13163064,MRED,11197493,N,Y,41.7088484,-87.7103149
MLS Listing,,Condo/Co-op,9722 S Karlov Ave #305,Oak Lawn,IL,60453,142000,2,1.0,Oak Lawn,750,,1970,4,189,211,Active,,,http://www.redfin.com/IL/Oak-Lawn/9722-Karlov-Ave-60453/unit-305/home/13166266,MRED,11236907,N,Y,41.7157115,-87.7238924
MLS Listing,,Single Family Residential,7034 S Washtenaw Ave,Chicago,IL,60629,269000,7,3.0,CHI - Chicago Lawn,2200,4726,,4,122,,Active,,,http://www.redfin.com/IL/Chicago/7034-S-Washtenaw-Ave-60629/home/13986612,MRED,11236889,N,Y,41.7653703,-87.6909123
MLS Listing,,Multi-Family (2-4 Unit),742 E 88th St,Chicago,IL,60619,269900,6,3.0,CHI - Chatham,,3049,1891,4,,,Active,,,http://www.redfin.com/IL/Chicago/742-E-88th-St-60619/home/13112234,MRED,11236852,N,Y,41.7350261,-87.6055427
MLS Listing,,Multi-Family (2-4 Unit),8001 S Coles Ave,Chicago,IL,60617,179900,4,2.0,Rainbow Beach,,3049,1915,5,,,Active,,,http://www.redfin.com/IL/Chicago/8001-S-Coles-Ave-60617/home/13214128,MRED,11236793,N,Y,41.7500181,-87.5489909
MLS Listing,,Single Family Residential,8627 S Baltimore Ave,Chicago,IL,60617,89000,2,1.0,CHI - South Chicago,,3036,1880,5,,,Active,,,http://www.redfin.com/IL/Chicago/8627-S-Baltimore-Ave-60617/home/13211979,MRED,11236788,N,Y,41.7385288,-87.548706
MLS Listing,,Single Family Residential,10141 S Union Ave,Chicago,IL,60628,339900,4,3.0,CHI - Washington Heights,1400,3750,1921,5,243,,Active,,,http://www.redfin.com/IL/Chicago/10141-S-Union-Ave-60628/home/40033978,MRED,11236740,N,Y,41.7093835,-87.6402256
MLS Listing,,Multi-Family (2-4 Unit),6357 S Maryland Ave,Chicago,IL,60637,199000,6,4.0,CHI - Woodlawn,,,1893,5,,,Active,,,http://www.redfin.com/IL/Chicago/6357-S-Maryland-Ave-60637/home/13927682,MRED,11236680,N,Y,41.77875,-87.6042499
MLS Listing,,Single Family Residential,4905 S Lockwood Ave,Chicago,IL,60638,309000,3,2.0,CHI - Garfield Ridge,1320,,1997,5,234,,Active,October-10-2021 12:00 PM,October-10-2021 03:00 PM,http://www.redfin.com/IL/Chicago/4905-S-Lockwood-Ave-60638/home/14026134,MRED,11236624,N,Y,41.8035266,-87.7549582
MLS Listing,,Condo/Co-op,4950 S Chicago Beach Dr Unit 12A,Chicago,IL,60615,995000,4,4.0,Powhatan,4000,,1929,5,249,6223,Active,,,http://www.redfin.com/IL/Chicago/4950-S-Chicago-Beach-Dr-60615/unit-12A/home/104313768,MRED,11236604,N,Y,41.8045309,-87.5844938
MLS Listing,,Single Family Residential,4918 S Hermitage Ave,Chicago,IL,60609,299000,6,3.5,Back of the Yards,2500,3001,1892,5,120,,Active,,,http://www.redfin.com/IL/Chicago/4918-S-Hermitage-Ave-60609/home/13956989,MRED,11236602,N,Y,41.8042773,-87.6687951
MLS Listing,,Single Family Residential,10048 S Rhodes Ave,Chicago,IL,60628,195000,3,1.5,Rosemoor,1369,3750,1948,5,142,,Active,,,http://www.redfin.com/IL/Chicago/10048-S-Rhodes-Ave-60628/home/13087116,MRED,11236571,N,Y,41.7113726,-87.6104804
MLS Listing,,Townhouse,8801 S Beck Pl,Hometown,IL,60456,190000,2,1.0,Hometown,950,,1951,5,200,,Active,,,http://www.redfin.com/IL/Hometown/8801-S-Beck-Pl-60456/home/13182562,MRED,11232230,N,Y,41.732399,-87.728323
MLS Listing,,Multi-Family (2-4 Unit),9046 S Dauphin Ave,Chicago,IL,60619,249000,5,2.0,CHI - Chatham,,,1900,5,,,Active,,,http://www.redfin.com/IL/Chicago/9046-S-Dauphin-Ave-60619/unit-1/home/13114965,MRED,11236533,N,Y,41.7297935,-87.6030061
MLS Listing,,Single Family Residential,6413 S Albany Ave,Chicago,IL,60629,239900,4,1.5,CHI - Chicago Lawn,1300,3249,1952,6,185,,Active,,,http://www.redfin.com/IL/Chicago/6413-S-Albany-Ave-60629/home/13987796,MRED,11236479,N,Y,41.7766709,-87.7004221
MLS Listing,,Multi-Family (2-4 Unit),6018 S Sawyer Ave,Chicago,IL,60629,345000,4,3.0,CHI - Chicago Lawn,,6098,1910,6,,,Active,,,http://www.redfin.com/IL/Chicago/6018-S-Sawyer-Ave-60629/home/14008240,MRED,11236454,N,Y,41.7837879,-87.7047721
MLS Listing,,Single Family Residential,8959 S Euclid Ave,Chicago,IL,60617,259900,4,2.5,CHI - Calumet Heights,1400,3750,1979,6,186,,Active,October-10-2021 12:00 PM,October-10-2021 02:00 PM,http://www.redfin.com/IL/Chicago/8959-S-Euclid-Ave-60617/home/13118153,MRED,11236398,N,Y,41.7316986,-87.5765232
MLS Listing,,Multi-Family (2-4 Unit),,Chicago,IL,60620,225000,4,2.0,CHI - Auburn Gresham,,,1925,6,,,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60620/home/13227559,MRED,11236402,N,Y,41.7376137,-87.6519666
MLS Listing,,Multi-Family (2-4 Unit),8113 S Drexel Ave,Chicago,IL,60619,459000,9,3.0,CHI - Chatham,,3920,1927,6,,,Active,,,http://www.redfin.com/IL/Chicago/8113-S-Drexel-Ave-60619/unit-12/home/13224205,MRED,11236348,N,Y,41.7472029,-87.6023406
MLS Listing,,Multi-Family (2-4 Unit),6217 S Albany Ave,Chicago,IL,60629,375900,8,3.0,CHI - Chicago Lawn,,,,6,,,Active,,,http://www.redfin.com/IL/Chicago/6217-S-Albany-Ave-60629/home/14013311,MRED,11236280,N,Y,41.780284,-87.7004606
MLS Listing,,Single Family Residential,8943 S Elizabeth St SW,Chicago,IL,60620,150000,4,1.5,CHI - Washington Heights,828,3750,1927,6,181,,Active,October-9-2021 11:00 AM,October-9-2021 02:00 PM,http://www.redfin.com/IL/Chicago/8943-S-Elizabeth-St-60620/home/13104695,MRED,11236173,N,Y,41.730973,-87.6542017
MLS Listing,,Multi-Family (2-4 Unit),6621 S Marquette Rd,Chicago,IL,60637,229900,6,2.0,CHI - Woodlawn,,,1905,6,,,Active,,,http://www.redfin.com/IL/Chicago/6621-S-Marquette-Rd-60637/home/13930096,MRED,11236154,N,Y,41.7741512,-87.6127947
MLS Listing,,Single Family Residential,8921 S Bennett Ave S,Chicago,IL,60617,269000,3,1.5,CHI - Calumet Heights,1248,3750,1953,6,216,,Active,,,http://www.redfin.com/IL/Chicago/8921-S-Bennett-Ave-60617/home/13119672,MRED,11236123,N,Y,41.7326575,-87.5777584
MLS Listing,,Single Family Residential,7758 S Bennett Ave,Chicago,IL,60649,310000,4,2.5,CHI - South Shore,3000,3576,1955,6,103,,Active,,,http://www.redfin.com/IL/Chicago/7758-S-Bennett-Ave-60649/unit-H/home/13924910,MRED,11236090,N,Y,41.7535106,-87.578762
MLS Listing,,Single Family Residential,8337 S Prairie Ave,Chicago,IL,60619,175000,3,2.0,CHI - Chatham,1553,5397,1947,6,113,,Active,,,http://www.redfin.com/IL/Chicago/8337-S-Prairie-Ave-60619/home/13224651,MRED,11236058,N,Y,41.742621,-87.6175388
MLS Listing,,Condo/Co-op,1725 E 67th St Unit 3F,Chicago,IL,60649,160000,2,2.0,CHI - South Shore,1200,,1918,6,133,282,Active,,,http://www.redfin.com/IL/Chicago/1725-E-67th-St-60649/unit-3F/home/12658000,MRED,11236012,N,Y,41.7731,-87.582884
MLS Listing,,Single Family Residential,7621 S Cornell Ave,Chicago,IL,60649,289000,4,3.0,Southshore,2030,3632,1924,6,142,,Active,,,http://www.redfin.com/IL/Chicago/7621-S-Cornell-Ave-60649/home/13923556,MRED,11236001,N,Y,41.7563076,-87.5842815
MLS Listing,,Multi-Family (2-4 Unit),6426 S Peoria St S,Chicago,IL,60621,95000,9,3.0,CHI - Englewood,,3920,1898,7,,,Active,,,http://www.redfin.com/IL/Chicago/6426-S-Peoria-St-60621/home/13934094,MRED,11235988,N,Y,41.7770019,-87.6475344
MLS Listing,,Condo/Co-op,817 E 53rd St Unit 2N,Chicago,IL,60615,170000,2,1.0,CHI - Hyde Park,,,,7,,281,Active,,,http://www.redfin.com/IL/Chicago/817-E-53rd-St-60615/unit-2N/home/21797977,MRED,11235984,N,Y,41.798424,-87.605459
MLS Listing,,Single Family Residential,5833 S Kolmar Ave,Chicago,IL,60629,239900,5,3.0,CHI - West Elsdon,2400,,1931,7,100,,Active,,,http://www.redfin.com/IL/Chicago/5833-S-Kolmar-Ave-60629/home/14008116,MRED,11175939,N,Y,41.7866608,-87.7361337
MLS Listing,,Multi-Family (2-4 Unit),2548 W 71st St,Chicago,IL,60629,369000,10,4.0,CHI - Chicago Lawn,,3049,1931,7,,,Active,,,http://www.redfin.com/IL/Chicago/2548-W-71st-St-60629/home/13986608,MRED,11235967,N,Y,41.7648376,-87.6876007
MLS Listing,,Multi-Family (2-4 Unit),5227 S Paulina St,Chicago,IL,60609,160000,10,3.0,CHI - New City,,3049,1902,7,,,Active,,,http://www.redfin.com/IL/Chicago/5227-S-Paulina-St-60609/home/13955604,MRED,11235959,N,Y,41.7986665,-87.6668496
MLS Listing,,Single Family Residential,8126 S Houston Ave,Chicago,IL,60617,75000,2,1.0,CHI - South Chicago,1434,3402,1946,7,52,,Active,,,http://www.redfin.com/IL/Chicago/8126-S-Houston-Ave-60617/home/13213755,MRED,11235913,N,Y,41.7475143,-87.5506139
MLS Listing,,Single Family Residential,4811 S Lorel Ave,Stickney,IL,60638,235900,3,1.0,Stickney,960,,1958,7,246,,Active,,,http://www.redfin.com/IL/Chicago/4811-S-Lorel-Ave-60638/home/14024661,MRED,11235915,N,Y,41.805227,-87.7562476
MLS Listing,,Single Family Residential,8147 S Kolmar Ave,Chicago,IL,60652,235000,3,1.0,CHI - Ashburn,1400,4756,1954,7,168,,Active,October-10-2021 01:00 PM,October-10-2021 03:00 PM,http://www.redfin.com/IL/Chicago/8147-S-Kolmar-Ave-60652/home/13971087,MRED,11235883,N,Y,41.743933,-87.7346719
MLS Listing,,Single Family Residential,5005 S Kilpatrick Ave,Chicago,IL,60632,300000,6,3.0,CHI - Garfield Ridge,1269,3789,1958,7,236,,Active,,,http://www.redfin.com/IL/Chicago/5005-S-Kilpatrick-Ave-60632/home/14022064,MRED,11235884,N,Y,41.8019644,-87.740288
MLS Listing,,Multi-Family (2-4 Unit),51 E 100th St,Chicago,IL,60628,149900,7,2.0,CHI - Roseland,,,,7,,,Active,,,http://www.redfin.com/IL/Chicago/51-E-100th-St-60628/home/13090229,MRED,11235828,N,Y,41.7124206,-87.6216653
MLS Listing,,Single Family Residential,6514 S Keeler Ave,Chicago,IL,60629,279900,3,1.5,CHI - West Lawn,1424,5000,1943,7,197,,Active,,,http://www.redfin.com/IL/Chicago/6514-S-Keeler-Ave-60629/home/13993168,MRED,11235817,N,Y,41.7744556,-87.7277856
MLS Listing,,Multi-Family (2-4 Unit),6940 S Green St,Chicago,IL,60621,65000,7,3.0,CHI - Englewood,,,1908,7,,,Active,,,http://www.redfin.com/IL/Chicago/6940-S-Green-St-60621/unit-2/home/13930911,MRED,11235805,N,Y,41.7675308,-87.6459927
MLS Listing,,Multi-Family (2-4 Unit),10141 S State St,Chicago,IL,60628,139900,6,2.0,CHI - Roseland,,,,7,,,Active,,,http://www.redfin.com/IL/Chicago/10141-S-State-St-60628/home/13090110,MRED,11235801,N,Y,41.7094956,-87.6234823
MLS Listing,,Multi-Family (2-4 Unit),7445 S Dante Ave,Chicago,IL,60619,330000,5,3.0,CHI - South Shore,,,1909,7,,,Active,,,http://www.redfin.com/IL/Chicago/7445-S-Dante-Ave-60619/home/13922131,MRED,11235794,N,Y,41.7592102,-87.5892986
MLS Listing,,Single Family Residential,2103 W Marquette Rd,Chicago,IL,60636,175000,3,2.0,CHI - West Englewood,1092,3092,1928,7,160,,Active,,,http://www.redfin.com/IL/Chicago/2103-W-Marquette-Rd-60636/home/13935316,MRED,11235729,N,Y,41.771839,-87.6764319
MLS Listing,,Single Family Residential,8407 S Wood St,Chicago,IL,60620,225000,3,2.0,Gresham,2100,3998,1947,7,107,,Active,,,http://www.redfin.com/IL/Chicago/8407-S-Wood-St-60620/home/13907732,MRED,11227582,N,Y,41.7409274,-87.6677646
MLS Listing,,Multi-Family (2-4 Unit),10055 S State St,Chicago,IL,60628,159900,7,3.0,CHI - Roseland,,,,7,,,Active,,,http://www.redfin.com/IL/Chicago/10055-S-State-St-60628/home/13089439,MRED,11235709,N,Y,41.7110159,-87.6233235
MLS Listing,,Single Family Residential,8637 S Kedvale Ave,Chicago,IL,60652,335000,3,2.0,Scottsdale,1296,,1959,7,258,,Active,,,http://www.redfin.com/IL/Chicago/8637-S-Kedvale-Ave-60652/home/13968069,MRED,11235689,N,Y,41.7354977,-87.7247845
MLS Listing,,Single Family Residential,3531 W 61st Pl,Chicago,IL,60629,260000,5,2.0,CHI - Chicago Lawn,,3123,1956,7,,,Active,,,http://www.redfin.com/IL/Chicago/3531-W-61st-Pl-60629/home/14006718,MRED,11235645,N,Y,41.7813637,-87.7117774
MLS Listing,,Single Family Residential,5829 S Albany Ave,Chicago,IL,60629,274900,6,3.0,CHI - Gage Park,1200,3611,1927,7,229,,Active,,,http://www.redfin.com/IL/Chicago/5829-S-Albany-Ave-60629/home/14015173,MRED,11235635,N,Y,41.7872012,-87.7006531
MLS Listing,,Single Family Residential,3857 W 84th Pl,Chicago,IL,60652,239900,4,2.5,CHI - Ashburn,1900,3031,1958,7,126,,Active,,,http://www.redfin.com/IL/Chicago/3857-W-84th-Pl-60652/home/13966559,MRED,11235559,N,Y,41.7392701,-87.7189741
MLS Listing,,Condo/Co-op,6530 S Minerva Ave Unit 3S,Chicago,IL,60637,419900,3,2.0,CHI - Woodlawn,,,2021,7,,184,Active,October-9-2021 10:30 AM,October-9-2021 11:30 AM,http://www.redfin.com/IL/Chicago/6530-S-Minerva-Ave-60637/unit-3S/home/174504669,MRED,11235532,N,Y,41.7759151,-87.5969547
MLS Listing,,Single Family Residential,3836 W 77th St,Chicago,IL,60652,202500,3,1.0,CHI - Ashburn,1120,4038,1955,7,181,,Active,,,http://www.redfin.com/IL/Chicago/3836-W-77th-St-60652/home/13981053,MRED,11235528,N,Y,41.7530065,-87.7198207
MLS Listing,,Single Family Residential,8941 S Elizabeth St,Chicago,IL,60620,335000,5,3.0,CHI - Washington Heights,1640,3750,1927,7,204,,Active,,,http://www.redfin.com/IL/Chicago/8941-S-Elizabeth-St-60620/home/13104617,MRED,11235514,N,Y,41.7310515,-87.6542403
MLS Listing,,Single Family Residential,3428 W 64th St,Chicago,IL,60629,204900,3,1.0,CHI - Chicago Lawn,1250,,,7,164,,Active,,,http://www.redfin.com/IL/Chicago/3428-W-64th-St-60629/home/13991309,MRED,11235491,N,Y,41.7772523,-87.709141
MLS Listing,,Single Family Residential,7742 S Hermitage Ave,Chicago,IL,60620,159900,3,1.5,CHI - Auburn Gresham,1296,3750,1926,7,123,,Active,,,http://www.redfin.com/IL/Chicago/7742-S-Hermitage-Ave-60620/home/13909255,MRED,11235472,N,Y,41.7526575,-87.6674178
MLS Listing,,Single Family Residential,8942 S Anthony Ave,Chicago,IL,60617,134900,3,1.0,CHI - Calumet Heights,1159,3750,1960,7,116,,Active,,,http://www.redfin.com/IL/Chicago/8942-S-Anthony-Ave-60617/home/13045042,MRED,11235371,N,Y,41.7325783,-87.5629332
MLS Listing,,Single Family Residential,9334 S Elizabeth St,Chicago,IL,60620,195000,3,1.0,CHI - Washington Heights,1404,,1928,7,139,,Active,,,http://www.redfin.com/IL/Chicago/9334-S-Elizabeth-St-60620/home/13104052,MRED,11235370,N,Y,41.7239431,-87.6545486
MLS Listing,,Single Family Residential,8043 Lamon Ave,Burbank,IL,60459,239900,3,2.0,Burbank / Nottingham Park,1571,,1948,7,153,,Active,,,http://www.redfin.com/IL/Burbank/8043-Lamon-Ave-60459/home/13972085,MRED,11235358,N,Y,41.7464744,-87.743365
MLS Listing,,Single Family Residential,4837 S Kostner Ave,Chicago,IL,60632,314900,4,3.0,CHI - Archer Heights,1874,3781,1954,7,168,,Active,October-10-2021 01:00 PM,October-10-2021 03:00 PM,http://www.redfin.com/IL/Chicago/4837-S-Kostner-Ave-60632/home/14023326,MRED,11235341,N,Y,41.8048112,-87.7330178
MLS Listing,,Vacant Land,4737 S Shields Ave,Chicago,IL,60609,20900,,,CHI - Fuller Park,,3049,,7,,,Active,,,http://www.redfin.com/IL/Chicago/4737-S-Shields-Ave-60609/home/21875289,MRED,11235319,N,Y,41.8080868,-87.6341924
MLS Listing,,Multi-Family (2-4 Unit),8819 S Escanaba Ave,Chicago,IL,60617,69500,7,3.0,CHI - South Chicago,,,1890,7,,,Active,,,http://www.redfin.com/IL/Chicago/8819-S-Escanaba-Ave-60617/unit-2FL/home/13044259,MRED,11235307,N,Y,41.734879,-87.5537219
MLS Listing,,Single Family Residential,8316 S Luella Ave,Chicago,IL,60617,319900,5,3.0,CHI - South Chicago,1500,4499,1921,7,213,,Active,,,http://www.redfin.com/IL/Chicago/8316-S-Luella-Ave-60617/home/13218511,MRED,11235257,N,Y,41.7438448,-87.5700376
MLS Listing,,Single Family Residential,9733 S Wenthworth Ave,Chicago,IL,60628,149900,3,1.0,CHI - Roseland,1000,3001,1961,7,150,,Active,,,http://www.redfin.com/IL/Chicago/9733-S-Wentworth-Ave-60628/home/13092656,MRED,11235249,N,Y,41.7169903,-87.6282978
